"DateTime";"Players";"Flags"
"2023-08-21 00:00:00";37897;
"2023-08-22 00:00:00";37191;
"2023-08-23 00:00:00";42703;
"2023-08-24 00:00:00";40025;
"2023-08-25 00:00:00";40216;
"2023-08-26 00:00:00";41283;
"2023-08-27 00:00:00";42871;
"2023-08-28 00:00:00";36900;
"2023-08-29 00:00:00";35880;
"2023-08-30 00:00:00";27881;
"2023-08-31 00:00:00";40645;
"2023-09-01 00:00:00";37734;
"2023-09-02 00:00:00";38101;
"2023-09-03 00:00:00";38743;
"2023-09-04 00:00:00";36229;
"2023-09-05 00:00:00";32973;
"2023-09-06 00:00:00";40510;
"2023-09-07 00:00:00";39115;
"2023-09-08 00:00:00";37568;
"2023-09-09 00:00:00";38891;
"2023-09-10 00:00:00";40124;
"2023-09-11 00:00:00";35271;
"2023-09-12 00:00:00";35534;
"2023-09-13 00:00:00";55818;
"2023-09-14 00:00:00";53770;
"2023-09-15 00:00:00";50440;
"2023-09-16 00:00:00";52038;
"2023-09-17 00:00:00";52263;
"2023-09-18 00:00:00";45861;
"2023-09-19 00:00:00";45153;
"2023-09-20 00:00:00";54695;
"2023-09-21 00:00:00";49670;
"2023-09-22 00:00:00";50602;
"2023-09-23 00:00:00";51237;
"2023-09-24 00:00:00";51844;
"2023-09-25 00:00:00";45824;
"2023-09-26 00:00:00";42563;
"2023-09-27 00:00:00";53643;
"2023-09-28 00:00:00";48328;
"2023-09-29 00:00:00";46746;
"2023-09-30 00:00:00";49569;
"2023-10-01 00:00:00";47194;
"2023-10-02 00:00:00";42540;
"2023-10-03 00:00:00";40861;
"2023-10-04 00:00:00";53225;
"2023-10-05 00:00:00";51521;
"2023-10-06 00:00:00";48661;
"2023-10-07 00:00:00";51135;
"2023-10-08 00:00:00";49803;
"2023-10-09 00:00:00";49889;
"2023-10-10 00:00:00";46346;
"2023-10-11 00:00:00";50800;
"2023-10-12 00:00:00";55958;
"2023-10-13 00:00:00";49585;
"2023-10-14 00:00:00";51541;
"2023-10-15 00:00:00";48581;
"2023-10-16 00:00:00";45089;
"2023-10-17 00:00:00";34887;
